product_id,description
21959487,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 854pt;"" width=""1140"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">код 1560</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Victoria&#39;s Secret Ivory Diamond</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">S</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">69% вискоза, 31% нейлон</td>
		</tr>
	</tbody>
</table>"
21959798,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 854pt;"" width=""1140"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">1550</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Calvin Klein с завышенной талией капучино</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">S</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">100% акрил</td>
		</tr>
	</tbody>
</table>"
21959859,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 854pt;"" width=""1140"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">код 2250</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Victoria&#39;s Secret коричневый меланж</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">XS</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">70% акрил,30% шерсть</td>
		</tr>
	</tbody>
</table>"
21960037,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 998pt;"" width=""1332"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">код 751</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Tahari серое</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">M</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">70% акрил,30% шерсть</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
		</tr>
	</tbody>
</table>"
21960377,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 998pt;"" width=""1332"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">код 2310</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Victoria&#39;s Secret снежно-белое</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">S</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">70% акрил,30% шерсть</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
		</tr>
	</tbody>
</table>"
21960509,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 998pt;"" width=""1332"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">код 1750</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Платье Victoria&#39;s Secret черное в рубчик</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">S</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">77% коттон,23%нейлон</td>
			<td class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
		</tr>
	</tbody>
</table>"
21999416,"<p><strong>МАГАЗИН НА БАРАБАШОВА</strong>&nbsp;<strong>ХАРЬКОВ</strong></p>

<p>10м2 высота3,5м, двухсторонний, ролетовые двери на два проходных прохода. Рядом с метро. Сухой, теплый. Потолки раздвижные для склада вещей. Свет, счетчик. Вентилятор- обогреватель, компьютер.Товар-бизнес класс. Одежда, обувь, промтовары. Договор аренды земли до 2018г. Продажа в связи с покупкой большого магазина. Продажи идут хорошо. Доходный бизнес. Помогу с товаром.<strong>Цена 50 тыс грн. с переоформлением.</strong></p>"
22036194,"<p>42,44,46</p>"
22036206,"<p>42,44,46</p>"
22036210,"<p>42,44,46</p>"
22036631,"<p>42,44,46</p>"
22036637,"<p>42,44,46</p>"
22036642,"<p>42,44,46</p>"
22046361,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:1331px"">
	<tbody>
		<tr>
			<td style=""height:18px; width:69px"">1151</td>
			<td style=""width:493px"">Туника INC вязка малиновая</td>
			<td style=""width:63px"">L</td>
			<td style=""width:64px"">&nbsp;</td>
			<td style=""width:103px"">&nbsp;</td>
			<td style=""width:83px"">&nbsp;</td>
			<td style=""width:64px"">&nbsp;</td>
			<td style=""width:64px"">США</td>
			<td style=""width:136px"">75% вискоза, 25% нейлон</td>
			<td style=""width:64px"">&nbsp;</td>
			<td style=""width:64px"">&nbsp;</td>
			<td style=""width:64px"">&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
"
22046382,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 998pt;"" width=""1332"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">750</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Туника INC вязка синяя</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">XS</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">75% вискоза, 25% нейлон</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
		</tr>
	</tbody>
</table>"
22046418,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width: 998pt;"" width=""1332"">
	<tbody>
		<tr height=""18"" style=""height:13.2pt"">
			<td align=""right"" class=""xl62"" height=""18"" style=""height:13.2pt;
  width:52pt"" width=""70"">806</td>
			<td class=""xl65"" style=""width:370pt"" width=""494"">Туника INC вязка кремовая</td>
			<td class=""xl67"" style=""width:47pt"" width=""63"">M</td>
			<td align=""right"" class=""xl62"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl63"" style=""width:77pt"" width=""102"">&nbsp;</td>
			<td align=""right"" class=""xl64"" style=""width:62pt"" width=""83"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">&nbsp;</td>
			<td class=""xl65"" style=""width:48pt"" width=""64"">США</td>
			<td class=""xl67"" style=""width:102pt"" width=""136"">75% вискоза, 25% нейлон</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
			<td style=""width:48pt"" width=""64"">&nbsp;</td>
		</tr>
	</tbody>
</table>"
